"ITEM","LOC","SELLING_UNIT_RETAIL","LOCAL_SHORT_DESC","PACKAGE_SIZE","PACKAGE_UOM","CATEGORIA","CATEGORIA_NOMBRE"
"7501013106992","34424","25","Jume Frut Trop 960ml","960","ML","267","Jugo y Nectar"
"7501013109689","34424","26","Jumex 960ml Pina","960","ML","267","Jugo y Nectar"
"7501013191141","34424","12","Bida Jugo Uva 500ml","500","ML","269","Beb Refrescantes"
"7501013191219","34424","12","Bida Jugo Fresa 500m","500","ML","269","Beb Refrescantes"
"7501017002115","34424","37.5","Costena Vin Bco3.75L","1","PCS","191","Aderezos y Condiment"
"7501017003006","34424","35","Costena Chile Jal780","780","G","321","Frutas y Veget Env"
"7501017003020","34424","37","Rajas La Costena820g","800","G","321","Frutas y Veget Env"
"7501017003464","34424","18.9","Catsup 1k + Mayonesa","1","KG","191","Aderezos y Condiment"
"7501017004003","34424","25","COSTENA JALAPENO 380","380","G","321","Frutas y Veget Env"
"7501017004027","34424","26.5","Costena Rajas 380g","380","G","321","Frutas y Veget Env"
"7501017004157","34424","16.5","Ensalada Costena 410","1","EA","321","Frutas y Veget Env"
"7501017004270","34424","13","FriRefBayoCostena580","580","G","322","Frijol Procesado"
"7501017004362","34424","14.5","Costena Bayos 560g","560","G","322","Frijol Procesado"
"7501017005031","34424","28.5","Costena Chipotle 220","1","EA","321","Frutas y Veget Env"
"7501017005345","34424","10.5","Costena Ens Verd 220","220","G","321","Frutas y Veget Env"
"7501017005611","34424","8","COSTENA PURE TOM 210","210","G","319","Salsas Abarrotes"
"7501017005765","34424","18","COSTE CHILE PIC 220G","220","G","321","Frutas y Veget Env"
"7501017005963","34424","14","COST SALSA CHIPO 220","280","G","321","Frutas y Veget Env"
"7501017013166","34424","11.5","COSTENA VINAGRE BCO","785","ML","191","Aderezos y Condiment"
"7501017041947","34424","24","Mayonesa 385+elote","1","EA","191","Aderezos y Condiment"
"7501017043132","34424","14.5","COSTE ENSALA CAM 410","410","G","321","Frutas y Veget Env"
"7501017051298","34424","10","COSTE ENSALA CAM 220","220","G","321","Frutas y Veget Env"
"7501017051335","34424","16.5","RajasChileLaCostena","240","G","321","Frutas y Veget Env"
"7501017055746","34424","30","2 elotes + pimientos","410","G","321","Frutas y Veget Env"
"7501017371198","34424","14","ToallaKotexs/alas10p","12","EA","235","Proteccion femenina"
"7501017372737","34424","158","ABSORSEC ET3 40 PZ","1","EA","229","Cuidado del bebe"
"7501017372751","34424","179","ABSORSEC ET 4 40 PZ","1","EA","229","Cuidado del bebe"
"7501017372775","34424","190","ABSORSEC ET 5 40 PZ","1","EA","229","Cuidado del bebe"
"7501018203849","34424","29","EMBASA CATSUP CAJA 1","1","EA","191","Aderezos y Condiment"
"7501018310103","34424","6.9","Spagheti Moderna200g","1","EA","204","Cremas Sopas Pastas"
"7501018310233","34424","10","Lengua LaModerna 20g","1","EA","204","Cremas Sopas Pastas"
"7501018310530","34424","10","Codo3 LaModerna 200g","1","EA","204","Cremas Sopas Pastas"
"7501018310943","34424","20","MODERNA SPAGUET 450G","1","EA","204","Cremas Sopas Pastas"
"7501018310974","34424","20","Codo2 LaModerna 450g","1","EA","204","Cremas Sopas Pastas"
"7501018310981","34424","20","Fideo 0 LM 450g","1","EA","204","Cremas Sopas Pastas"
"7501018311018","34424","20","FUSILLI LM 450G","1","EA","204","Cremas Sopas Pastas"
"7501018312015","34424","28","MODERN CODO QSO 200G","1","EA","204","Cremas Sopas Pastas"
"7501018315252","34424","13.5","MODERN SOPA DINO 100","1","EA","204","Cremas Sopas Pastas"
"7501019006074","34424","15","Saba Intima clip 10p","10","EA","235","Proteccion femenina"
"7501019006371","34424","20.4","Saba Invisi clip10pz","10","EA","235","Proteccion femenina"
"7501019006623","34424","25","SABA BUENAS NOCH 8PZ","1","EA","235","Proteccion femenina"
"7501019006647","34424","33","Saba UD Nocturna 10p","10","PCS","235","Proteccion femenina"
"7501019006654","34424","36","Saba B.Noches 12pz","12","EA","235","Proteccion femenina"
"7501019030048","34424","137.9","Tena panal adu M 10p","1","PC","236","Farmacia"
"7501019032172","34424","71","Saba Diarios 90pz","90","EA","235","Proteccion femenina"
"7501019036620","34424","25","Saba Buenas Noches E","8","PCS","235","Proteccion femenina"
"7501019051043","34424","165.5","Tena panal adu G 10p","1","PC","236","Farmacia"
"7501019068911","34424","31.5","Saba Diarios Largos","28","PCS","235","Proteccion femenina"
"7501020500080","34424","89","LPast Lala Entera 1 ","1","EA","259","Leche  Blanca"
"7501020513134","34424","19.5","LALA CREM ACIDA 200M","0.2","L","247","Lacteos y Derivados"
"7501020513806","34424","32","Leche Ent Mon 1.89lt","1.89","L","259","Leche  Blanca"
"7501020514254","34424","4","Yoghurt Lala 125 grs","125","G","262","Yogurt Batido"
"7501020514308","34424","7","Natilla Lala 125 gr","125","G","130","Koxka"
"7501020514315","34424","7","Natilla Lala 125 gr","125","G","130","Koxka"
"7501020515299","34424","15.5","Media Crema UHT Lala","250","ML","199","Leche"
"7501020532036","34424","9.5","Arroz con Leche Lala","125","G","130","Koxka"
"7501020537390","34424","35.63","LALA QUESO MANCH 144","144","G","247","Lacteos y Derivados"
"7501020537970","34424","20","Mant Lala Entera 90 ","90","G","247","Lacteos y Derivados"
"7501020540666","34424","22","PL UHT Nutri 1 lt Sl","1","L","259","Leche  Blanca"
"7501020547047","34424","44.37","LALA LECH ENTER 1.8L","1.8","L","259","Leche  Blanca"
"7501020547054","34424","44.5","LPast Lala Baja G. 1","1.8","L","259","Leche  Blanca"
"7501020547061","34424","46.5","Lala Deslactosa 1.8L","1.8","L","259","Leche  Blanca"
"7501020548495","34424","36.5","LALA 100 DORADA 1L","1","L","259","Leche  Blanca"
"7501020550672","34424","37","Lala Deslac UHT 1.5G","1.5","L","259","Leche  Blanca"
"7501020550733","34424","37","Lala Entera UHT 1.5G","1.5","L","259","Leche  Blanca"
"7501020555783","34424","33","Lala Yomi GAgu 20 pz","20","PC","130","Koxka"
"7501020557688","34424","37.71","Monarca Entera 1.8 L","1.8","L","259","Leche  Blanca"
"7501020561159","34424","12","Lala Yog Fresa 220g","220","G","261","Yogurt Bebible"
"7501020561197","34424","12","Lala Yog Fre/mor 220","220","G","261","Yogurt Bebible"
"7501020561234","34424","12","YogLalaPinaCoco220gr","220","G","261","Yogurt Bebible"
"7501020561906","34424","40","LALA CREMA BOTE 426M","426","ML","247","Lacteos y Derivados"
"7501020562040","34424","43.3","PL Past Nutri Entera","2.7","L","259","Leche  Blanca"
"7501020562163","34424","47.41","Monarca 3pack 900ml","2.7","L","259","Leche  Blanca"
"7501020563733","34424","37","LALA YOG FRESA 900G","900","G","262","Yogurt Batido"
"7501020564082","34424","22.25","QsoAmeriNutri 140gr","140","G","247","Lacteos y Derivados"
"7501020564969","34424","4.5","YomiGelaFresa100g","100","G","130","Koxka"
"7501020564976","34424","4.5","YomiGelaLimon100g","100","G","130","Koxka"
"7501020564990","34424","22.5","Lala Yomi Surt 6pz","6","PC","130","Koxka"
"7501020565911","34424","27","Lala Deslac Semi 1Lt","1","L","259","Leche  Blanca"
"7501020565935","34424","27","UHT Lala Entera 1L","1","L","259","Leche  Blanca"
"7501020567663","34424","5.5","Nutri Bat Fresa120gr","120","G","262","Yogurt Batido"
"7501020567687","34424","36.5","Nutri Bat Fresa 900g","900","G","262","Yogurt Batido"
"7501020567694","34424","36.5","Nutri Bat Manz 900gr","900","G","262","Yogurt Batido"
"7501021110257","34424","58","H24 INSEC DOMS 426ML","426","ML","223","Insecticid y venenos"
"7501021121161","34424","65","InsecticidaH24 480ml","1","EA","223","Insecticid y venenos"
"7501022009857","34424","32","Gatorade Moras 1L","1","L","264","Isotonicos"
"7501022013052","34424","16","PEPSI BLACK 600ML","600","ML","314","Colas"
"7501022014622","34424","25","Refresco 7 Up 2L NR","2000","ML","316","Sabores"
"7501024501007","34424","20","Choc Hersh Dark 41g","41","G","255","Chocolate Golosina"
"7501024513314","34424","20","HERSHEY ALMENDRA 38G","38","G","255","Chocolate Golosina"
"7501024523788","34424","20","Hersheys Bites 43 gr","43","G","255","Chocolate Golosina"
"7501025400118","34424","15.9","Pinol Lavanda 828ml","1","EA","224","Limpiadores"
"7501025401610","34424","26.3","Ensueno Max Frescura","850","ML","225","Suavizantes de tela"
"7501025403027","34424","9.9","Limpiador Pinol 500","1","EA","224","Limpiadores"
"7501025403034","34424","31.9","Limpiador Pinol 1 lt","1","EA","224","Limpiadores"
"7501025403041","34424","53.7","Pinol Original 2Lt","1","EA","224","Limpiadores"
"7501025403058","34424","98.3","Limpiador Pinol 3.78","1","EA","224","Limpiadores"
"7501025403485","34424","19.5","Pinol Original 828ml","828","ML","224","Limpiadores"
"7501025405151","34424","19.5","Cloralex Rendidor Ge","950","ML","224","Limpiadores"
"7501025408084","34424","26.3","Ensueno Lich 850m","1","PCS","225","Suavizantes de tela"
"7501025408121","34424","75.2","Ensueño max 2800ml","1","EA","225","Suavizantes de tela"
"7501025413002","34424","26.3","Ensueno Max 850ml","850","ML","225","Suavizantes de tela"
"7501025413057","34424","35.7","Cloralex pasti  2pz","1","EA","224","Limpiadores"
"7501025414054","34424","26.3","Ensueno violeta 850m","1","EA","225","Suavizantes de tela"
"7501025414108","34424","26.3","Ensueño 5en1 850ml","850","ML","225","Suavizantes de tela"
"7501025414153","34424","26.3","EnsuenoBebe850ml","1","EA","225","Suavizantes de tela"
"7501025422158","34424","25.3","Acido Sultan 900ml","900","ML","224","Limpiadores"
"7501025423841","34424","29","Eficaz Limon 750ml","750","ML","222","Detergentes Trastes"
"7501025433024","34424","0","Flash brisa mar 500m","1","EA","224","Limpiadores"
"7501025440282","34424","10.9","FLASH FLORAL","1","L","224","Limpiadores"
"7501025440299","34424","16.7","Flash Lavanda 1L","1","L","224","Limpiadores"
"7501025440305","34424","16.7","Flash B Marina 1L","1","L","224","Limpiadores"
"7501025443979","34424","26.3","Ensueno Ar+Man 850ml","12","PCS","225","Suavizantes de tela"
"7501025444976","34424","17.5","EnsuenoVioletas740ml","740","ML","225","Suavizantes de tela"
"7501025456320","34424","27.4","Pinol floral 828m","12","PC","224","Limpiadores"
"7501025500085","34424","41","Yakult40LT5pzs","5","PCS","261","Yogurt Bebible"
"7501025511036","34424","24","Yakult 3 pz","1","EA","261","Yogurt Bebible"
"7501026004605","34424","35","DTG POLVO ROMA 1 KG ","1","EA","221","Detergentes Ropa"
"7501026004612","34424","19","ROMA DTG 500 GR","1","EA","221","Detergentes Ropa"
"7501026004629","34424","10","ROMA DTG 250 G ","1","EA","221","Detergentes Ropa"
"7501026005329","34424","39","Zote liq blanco 1","1","PCS","221","Detergentes Ropa"
"7501026005374","34424","22","Jabon Zote Bco. 400g","1","EA","221","Detergentes Ropa"
"7501026005381","34424","11.5","Jabon zote bco 200gr","1","EA","221","Detergentes Ropa"
"7501026005671","34424","22","zote jabon rosa400gr","1","EA","221","Detergentes Ropa"
"7501026005688","34424","11.5","ZOTE JABON ROSA 200G","1","EA","221","Detergentes Ropa"
"7501026005978","34424","6","Jabon zote bco 100gr","60","PCS","221","Detergentes Ropa"
"7501026006814","34424","11.5","Jabon de tocador sos","1","EA","231","Jabones de tocador"
"7501026010026","34424","15","Carisma Det Liq 500m","500","ML","221","Detergentes Ropa"
"7501026023040","34424","22","CARISMA DTG 500 GR","20","PCS","221","Detergentes Ropa"
"7501026026546","34424","39","Detergente Foca 1kg","1","EA","221","Detergentes Ropa"
"7501026027536","34424","37","BLANCA NIEV DTG 1 KG","1","EA","221","Detergentes Ropa"
"7501026028007","34424","30","Foca det liq 1lt","1","EA","221","Detergentes Ropa"
"7501026028304","34424","30","ROMA DTG LIQUIDO 1L","1","L","221","Detergentes Ropa"
"7501027286024","34424","37","OBAO DEO ANTI 65 G ","65","G","227","Belleza e higiene"
"7501027573919","34424","19.5","Evenflo Biberon 8oz","1","EA","229","Cuidado del bebe"
"7501030409854","34424","29.5","Duo Nito 124grs Bimb","124","G","149","Reposteria C/Relleno"
"7501030418399","34424","25","Donitas Espolvorea 1","140","G","150","Reposteria S/Relleno"
"7501030419020","34424","9.5","Mini Choco Rol 28gr","28","G","149","Reposteria C/Relleno"
"7501030419099","34424","9.5","Mini Pinguino 25g","1","EA","149","Reposteria C/Relleno"
"7501030419389","34424","26","Mantecadas Nuez 123g","123","G","150","Reposteria S/Relleno"
"7501030424536","34424","16.5","Takis Fuego 56gr","62","G","163","Frituras"
"7501030457190","34424","30","Barrita Fresa222gMLA","222","G","152","Galleta Dulce"
"7501030459941","34424","22","GOLDEN NUTS SAL 100G","95","EA","164","Cacahuates/semillas"
"7501030459958","34424","26.5","HOT NUTS 100 GR","95","G","164","Cacahuates/semillas"
"7501030461548","34424","39","Pinguino 4 pack 160g","160","G","149","Reposteria C/Relleno"
"7501030467090","34424","59","Pan Cero Cero 610g","1","EA","139","Pan"
"7501030467489","34424","26","Barritas Fresa 335g","335","G","152","Galleta Dulce"
"7501030471356","34424","36","PanDobleFibraBimb567","567","G","139","Pan"
"7501030473824","34424","12.5","Prin Limon 10p","106","G","152","Galleta Dulce"
"7501030474227","34424","24.5","Donas Bimbo 157.5gr","157.5","G","150","Reposteria S/Relleno"
"7501030478591","34424","45","Tri Pack Gansito 150","150","G","149","Reposteria C/Relleno"
"7501030479499","34424","10.9","PastelitoGansito50g","52","G","149","Reposteria C/Relleno"
"7501030483427","34424","11","Tortillas Hogar 286g","286","G","84","Tortillas"
"7501030486664","34424","38","Tortillinas 22 pzs.","605","G","84","Tortillas"
"7501030490272","34424","26","tortillina tia rosa ","330","G","84","Tortillas"
"7501030490920","34424","18.5","Polvorones 250g","250","G","152","Galleta Dulce"
"7501030490937","34424","18.5","Canelitas 180g","180","G","152","Galleta Dulce"
"7501031302741","34424","10","Pepsi 400 ml","400","ML","314","Colas"
"7501031310012","34424","16","Refresco Pepsi 600 m","600","ML","314","Colas"
"7501031310098","34424","40","Pepsi 3lt NR Regular","1","EA","314","Colas"
"7501031311606","34424","31","Pepsi 2 Lt N.R","2000","ML","314","Colas"
"7501031311682","34424","25","Refresco Pepsi 1.5 L","1.5","L","314","Colas"
"7501032300241","34424","23","DANY GELAT FRESA 4PZ","500","G","130","Koxka"
"7501032300302","34424","26","SnackDanmixMMs","110","G","130","Koxka"
"7501032332013","34424","12","DanoneBipackFresa","130","G","262","Yogurt Batido"
"7501032332020","34424","12","Danone bipac ZUC 140","140","G","262","Yogurt Batido"
"7501032334970","34424","16.5","Dan Up XL 450 grs","450","G","261","Yogurt Bebible"
"7501032395230","34424","12","Danone bipac frut 14","1","EA","262","Yogurt Batido"
"7501032395582","34424","18","Oikos Natural 150gr","150","G","262","Yogurt Batido"
"7501032395599","34424","18","Oikos Fresa 150g","150","G","262","Yogurt Batido"
"7501032395957","34424","35","DANONINO FRESA 6PACK","6","EA","261","Yogurt Bebible"
"7501032397609","34424","20","DANONINO FRESA 4PACK","162","G","262","Yogurt Batido"
"7501032397845","34424","10","DanoninoLunch70g","70","G","262","Yogurt Batido"
"7501032397906","34424","19","DanupFresa350ml","350","ML","261","Yogurt Bebible"
"7501032398255","34424","14","ActiviaPasas225g","225","G","261","Yogurt Bebible"
"7501032398491","34424","11","Danone manzana 220 g","220","G","261","Yogurt Bebible"
"7501032398576","34424","11","Danone fresa 220 gr","220","G","261","Yogurt Bebible"
"7501032485016","34424","29","CARIBE DURAZNO 300ML","300","ML","113","Baja Graduacion"
"7501032485023","34424","29","CARIBE VINO TINT 300","300","ML","113","Baja Graduacion"
"7501032485030","34424","29","Caribe Mngo/Pina 300","300","ML","113","Baja Graduacion"
"7501032485047","34424","29","CARIBE FRESA 300ML","300","ML","113","Baja Graduacion"
"7501032485122","34424","72","Caribe Durazno 750ml","750","ML","113","Baja Graduacion"
"7501032485153","34424","25","Caribe Durazno 473ml","473","ML","113","Baja Graduacion"
"7501032903596","34424","100.45","Raid Max 400 ml","400","MM","223","Insecticid y venenos"
"7501032907570","34424","75.5","Baygon Casa yJ 400ml","400","ML","223","Insecticid y venenos"
"7501032910235","34424","24.36","Raid Mats Rfll 8ea/2","8","PCS","223","Insecticid y venenos"
"7501032916145","34424","45","Baygon 400ml+250ml","2","PCS","223","Insecticid y venenos"
"7501032923501","34424","42.6","Baygon cyj 226ml","1","PCS","223","Insecticid y venenos"
"7501032925598","34424","110","Raidmax 400m+saf 285","285","ML","223","Insecticid y venenos"
"7501035904118","34424","37","VEL/ROSIT SHAM 500ML","500","ML","221","Detergentes Ropa"
"7501035907508","34424","67","SPEED DEO ROLLN 60 G","60","G","227","Belleza e higiene"
"7501035910034","34424","37.5","Fabuloso lavanda 1lt","1","EA","224","Limpiadores"
"7501035910041","34424","37.5","Fabuloso Mar Fresc1L","1","EA","224","Limpiadores"
"7501035911567","34424","11.6","Colgate Original 50m","1","EA","228","Cuidado bucal"
"7501036100014","34424","40","Perla Negra Hierbas","473","ML","113","Baja Graduacion"
"7501039120149","34424","48","Nutrioli Aceit 946ml","946","ML","190","Aceite Comestibles"
"7501039121993","34424","28","Nutrioli 400 ml","400","MM","190","Aceite Comestibles"
"7501039122099","34424","41.5","SABROSANO ACEITE 850","850","ML","190","Aceite Comestibles"
"7501039122181","34424","139.5","Ave Action Fry 3l","1","EA","190","Aceite Comestibles"
"7501039124932","34424","40","Nutrioli 800ml","800","MM","190","Aceite Comestibles"
"7501039127285","34424","88","OLI ACEITE OLIVA 250","250","ML","190","Aceite Comestibles"
"7501039400289","34424","11.5","Boing Mango 237 m","237","ML","267","Jugo y Nectar"
"7501039400913","34424","9.5","Boing Jugo Mango ","200","MM","267","Jugo y Nectar"
"7501039400937","34424","9.5","Boing Trian uva 200m","200","MM","267","Jugo y Nectar"
"7501039400951","34424","9.5","Boing Jugo Manza ","200","MM","267","Jugo y Nectar"
"7501040002144","34424","35","Chimex jmn cocid 396","396","G","244","Carnes Frias"
"7501040004377","34424","24","SALCHICHAP/ASARTOCIN","1","EA","245","Carniceria"
"7501040004742","34424","42","Fud Jamon virg 290gr","250","G","244","Carnes Frias"
"7501040005831","34424","43","FUD TURKEY JAMON 290","250","G","244","Carnes Frias"
"7501040006975","34424","28.5","CHMEX JAM PIERNA 225","1","EA","244","Carnes Frias"
"7501040007934","34424","43","CHIMEX TOCINO 170 GR","1","EA","244","Carnes Frias"
"7501040009761","34424","31","FUD SALCHI PAVO 266G","1","EA","244","Carnes Frias"
"7501040009839","34424","47","FUD SALCHI HTDOG 500","500","G","244","Carnes Frias"
"7501040009938","34424","29.5","CHIMEX SALCH PAV 640","640","G","244","Carnes Frias"
"7501040023279","34424","20","FUD chor cerdo 100gr","100","G","244","Carnes Frias"
"7501040023705","34424","33","FUD PAVO CUIDT 230GR","230","G","244","Carnes Frias"
"7501040023712","34424","36","FUD CUIDAT SALCH 400","1","G","244","Carnes Frias"
"7501040034114","34424","27","TAQUITOS RES 20PZS","1","EA","9000","Consumo Interno"
"7501040034404","34424","27","Taquitos de Pollo","1","EA","245","Carniceria"
"7501040044533","34424","38","PizzaFUDIndPeppe","1","EA","130","Koxka"
"7501040072291","34424","8.9","SNACK ROLLITO JAM 40","40","G","130","Koxka"
"7501040082139","34424","13","MargarinSalVillita90","90","G","247","Lacteos y Derivados"
"7501040083617","34424","57","FUD Reb Queso Panela","300","G","247","Lacteos y Derivados"
"7501040083709","34424","65","Queso Panela Fud 400","1","EA","247","Lacteos y Derivados"
"7501040090028","34424","40","Yoghurt yoplait 1 lt","1","EA","262","Yogurt Batido"
"7501040090080","34424","40","Yog Yoplait fresa 1k","1","KG","262","Yogurt Batido"
"7501040090165","34424","40","Yoghurt Yoplait 1 kg","1","KG","262","Yogurt Batido"
"7501040090394","34424","44","Yoghurt Yoplait 1 kg","1","EA","262","Yogurt Batido"
"7501040090745","34424","7.5","YogYoplait125Fresa","125","G","262","Yogurt Batido"
"7501040090783","34424","7.5","YogYopl125FrutyCere","125","G","262","Yogurt Batido"
"7501040090950","34424","14.9","YogYopBatFresa442","450","G","262","Yogurt Batido"
"7501040092169","34424","7.9","Yogurt Yoplait 242gr","1","EA","261","Yogurt Bebible"
"7501040092183","34424","8.5","Yoplait Mango B 250g","1","EA","261","Yogurt Bebible"
"7501040092350","34424","8.5","Yogurt Yoplait 242gr","250","G","261","Yogurt Bebible"
"7501040092596","34424","7","Yoplait Mini Beber F","100","G","261","Yogurt Bebible"
"7501040092602","34424","5.5","Yoplait Mini Batido","90","G","262","Yogurt Batido"
"7501040092787","34424","28","YopDisfrutaFresa442g","442","G","262","Yogurt Batido"
"7501040092794","34424","3.9","YoplaitMiniDurazno","100","G","261","Yogurt Bebible"
"7501040092879","34424","15","YOGURT GRIEGO BEB","1","KG","130","Koxka"
"7501040094422","34424","14.5","YopDisfrutaFresa307","307","G","261","Yogurt Bebible"
"7501040095122","34424","67","Yoplait Gri Nat 750G","750","G","262","Yogurt Batido"
"7501040095160","34424","67","Yoplait Grie SA 750g","750","MG","262","Yogurt Batido"
"7501040098581","34424","19","YOPLAIT PAY QSO 100G","100","G","130","Koxka"
"7501040098666","34424","14","Yoplait DC Cirue 220","220","G","261","Yogurt Bebible"
"7501041415905","34424","13","Atun Tuny estandar a","140","G","323","Pescados Y Mariscos"
"7501041415912","34424","13","Atun Tuny Estandar a","140","G","323","Pescados Y Mariscos"
"7501041419996","34424","19.9","ATUN AGUA TUNY 130GR","130","G","323","Pescados Y Mariscos"
"7501042306592","34424","11.5","Toilex past bano ","1","PCS","224","Limpiadores"
"7501042306769","34424","38","JAPONESA SHAMPOO 2L","1","EA","221","Detergentes Ropa"
"7501044205404","34424","18.5","OLORMAX TALCO 150 GR","150","G","227","Belleza e higiene"
"7501045400846","34424","45.3","DOLORE ATUN ACEI 295","1","EA","323","Pescados Y Mariscos"
"7501045400860","34424","45.3","DOLORE ATUN AGUA 295","1","EA","323","Pescados Y Mariscos"
"7501045402826","34424","23.5","Ensalad Atun Myonesa","135","G","323","Pescados Y Mariscos"
"7501045403007","34424","22.2","DOLORE ATUN AGUA 130","130","G","323","Pescados Y Mariscos"
"7501045403014","34424","22.2","DOLORE ATUN ACEI 130","130","G","323","Pescados Y Mariscos"
"7501045403281","34424","43","DOLORES SARDINA 425G","425","G","323","Pescados Y Mariscos"
"7501045403465","34424","52","Atun Agua 440g","440","G","323","Pescados Y Mariscos"
"7501047902416","34424","20","HUERTA CHIS VER 300G","300","G","246","Congelados"
"7501047902607","34424","70","Huerta Fresas 500gr","500","G","246","Congelados"
"7501047903017","34424","39","Huerta Califor 500g","500","G","246","Congelados"
"7501048100200","34424","22","CRISTAL ACEIT 500 ML","500","ML","190","Aceite Comestibles"
"7501048100248","34424","60","CRISTAL ACEITE 1.5L","1","EA","190","Aceite Comestibles"
"7501048102501","34424","40","KARTAMUS ACEIT 900ML","900","ML","190","Aceite Comestibles"
"7501049912284","34424","25","XX LAGER LATA 473 ML","473","ML","110","Cerveza No retornab"
"7501049967062","34424","26","SOL CLAMATO 473ML","473","ML","110","Cerveza No retornab"
"7501049999360","34424","28","HEINEKEN LATA 473 ML","473","ML","110","Cerveza No retornab"
"7501052417318","34424","159","ORO CAFÉ 400 G","1","EA","194","Cafes y Tes"
"7501052417509","34424","89.5","ORO CAFÉ 160 GR","160","G","194","Cafes y Tes"
"7501052420165","34424","16.5","SIERRA NEGR POUH 430","430","G","322","Frijol Procesado"
"7501052420172","34424","16.5","SIERR BAYO POUCH 430","1","EA","322","Frijol Procesado"
"7501052420431","34424","17.5","SIERR BAYO LATA 580G","1","EA","322","Frijol Procesado"
"7501052421254","34424","16.5","SIERRA PER POUCH 430","430","G","322","Frijol Procesado"
"7501052421391","34424","22","SIERR CHOR POUCH 430","430","G","322","Frijol Procesado"
"7501052421513","34424","19.5","SIERRA POUCH PERU650","1","EA","322","Frijol Procesado"
"7501052470085","34424","30.5","Clemente Ranch 237ml","237","ML","191","Aderezos y Condiment"
"7501052472102","34424","16","CLEMENTE CATSUP 340G","350","G","191","Aderezos y Condiment"
"7501052473567","34424","22.9","SALSA GUACAMOLE LIMO","355","G","319","Salsas Abarrotes"
"7501052474076","34424","39.5","CLEMENTE MERME 470G","1","EA","201","Merm.miel y cajeta"
"7501052474083","34424","74","CLEMENT MERM FRE 980","1","EA","201","Merm.miel y cajeta"
"7501054504535","34424","45.5","Nivea ext.seca 400m","1","EA","227","Belleza e higiene"
"7501054901235","34424","11.5","TOTOPOS MISSION SAL","130","G","140","Tostadas"
"7501054910268","34424","32","TOR BURR BARRIO12PZ","12","PCS","84","Tortillas"
"7501054911357","34424","36","Trigo del Barrio 30","630","G","84","Tortillas"
"7501054950059","34424","17.5","TortMaizMision800gr","800","G","84","Tortillas"
"7501054950431","34424","28.5","MISSION FRESCA 752g","752","G","84","Tortillas"
"7501055300952","34424","24","Refresco Coca-Cola 1","1250","ML","314","Colas"
"7501055302086","34424","19","CocaCola 500ml NoRet","500","ML","314","Colas"
"7501055302451","34424","21.5","Coca-Cola NR 1 Lt","1000","ML","314","Colas"
"7501055302925","34424","35","Coca-Cola NRet 2 Lt","2000","ML","314","Colas"
"7501055303878","34424","29","Fanta Naranja 2L NR","2000","ML","316","Sabores"
"7501055303885","34424","29","Fresca toronja 2 Lt","2000","ML","316","Sabores"
"7501055304691","34424","23","Delaware Punch 2L","2000","ML","316","Sabores"
"7501055304745","34424","45","Coca Cola 3 lts. NR","3000","ML","314","Colas"
"7501055304806","34424","37","Sprite 3 lts. N. R.","3000","ML","316","Sabores"
"7501055304813","34424","37","Fresca Toronja 3 lts","3000","ML","316","Sabores"
"7501055305247","34424","39","Coca-Cola NR 2.5 Lt","2500","ML","314","Colas"
"7501055305339","34424","18.5","Coca-Cola light 600m","600","ML","314","Colas"
"7501055305629","34424","17","Sprite NR 600 ml","600","ML","316","Sabores"
"7501055305650","34424","28","Sprite NR 2 Lt","2000","ML","316","Sabores"
"7501055305681","34424","51","CIEL AGUA 20 L","20","L","275","Agua en Garrafon"
"7501055305742","34424","22","Agua min ciel 2lt NR","2000","ML","315","MezcladoresRefre"
"7501055307043","34424","69","CocaCola4pack600ml","600","ML","314","Colas"
"7501055307906","34424","8","CIEL AGUA 600 ML","600","ML","272","Agua sin Sabor"
"7501055310227","34424","33.5","Coca-Cola 2.5Lt Reto","2500","ML","314","Colas"
"7501055310883","34424","10","CIEL AGUA 1 LT","1","L","272","Agua sin Sabor"
"7501055311293","34424","75","CIEL GARRAFON 20 LTS","1","EA","127","Env.Agua Garrafon"
"7501055313006","34424","43.5","AGUA CIEL 10 LT PET","10","L","302","Agua Familiar"
"7501055313532","34424","32","RefresCocaCola1.75ml","1750","MM","314","Colas"
"7501055317653","34424","30","PoweradeMoras1lt","1","L","264","Isotonicos"
"7501055317660","34424","30","PoweradeFrutas1lt","1","L","264","Isotonicos"
"7501055317875","34424","18","FUZETEA DURAZNO 600 ","600","ML","265","Te LPB"
"7501055320639","34424","18","Coca Cola SA 600 ml","600","ML","314","Colas"
"7501055321681","34424","39","CocaColaSA 2.5 LNR","2.5","ML","314","Colas"
"7501055329267","34424","19","POWER ION4 MORAS 500","500","ML","264","Isotonicos"
"7501055329373","34424","30","Powerade Uva 1lt","1000","ML","264","Isotonicos"
"7501055330461","34424","26","Valle Frut 2 Lts","1","EA","269","Beb Refrescantes"
"7501055332083","34424","31","Valle Antiox Arand 1","1","L","267","Jugo y Nectar"
"7501055332175","34424","13.5","Coca Cola Regular Ch","355","MM","314","Colas"
"7501055332489","34424","15","DelValle mango 500ml","500","ML","267","Jugo y Nectar"
"7501055332496","34424","15","DelValle durzno 500m","500","ML","267","Jugo y Nectar"
"7501055333844","34424","24","DEL VALLE MANGO 1 L","1","L","267","Jugo y Nectar"
"7501055333851","34424","24","DEL VALLE DURAZNO 1L","1","L","267","Jugo y Nectar"
