"ITEM","LOC","SELLING_UNIT_RETAIL","LOCAL_SHORT_DESC","PACKAGE_SIZE","PACKAGE_UOM","CATEGORIA","CATEGORIA_NOMBRE"
"7501011153462","54520","23","QUESABRITAS 56GR","56","G","163","Frituras"
"7501011154902","54520","53","PAKETAXO MEZCLA 265G","280","G","163","Frituras"
"7501011155008","54520","53","PAKETAXO QUEXO 208G","215","G","163","Frituras"
"7501011155022","54520","53","PAKETAXO XFH 215G","228","G","163","Frituras"
"7501011167650","54520","40","SABRITAS SAL 105G","110","G","163","Frituras"
"7501011167674","54520","40","RUFFLES QUESO 120G","130","G","163","Frituras"
"7501011167735","54520","53","DORITOS NACHO 223G","245","G","163","Frituras"
"7501013101911","54520","20","Hydrolit Uva 625ml","625","ML","264","Isotonicos"
"7501013101942","54520","20","Hydrolit Coco 625ml","625","ML","264","Isotonicos"
"7501013102765","54520","15.5","Jumex Mango 475 ml","475","ML","267","Jugo y Nectar"
"7501013102789","54520","25","Jumex Mango 960ml","960","ML","267","Jugo y Nectar"
"7501013103120","54520","7.5","Jumex Manzana 200 ml","200","ML","267","Jugo y Nectar"
"7501013103427","54520","6","Vigor 200ml Durazno","200","ML","267","Jugo y Nectar"
"7501013104073","54520","25","Jumex Manzana 960ml","960","ML","267","Jugo y Nectar"
"7501013106077","54520","20","XOT Energy 470ml","470","ML","263","Energeticos"
"7501017002115","54520","37.5","Costena Vin Bco3.75L","1","PCS","191","Aderezos y Condiment"
"7501017004003","54520","25","JalapLaCosteña380gr","380","G","321","Frutas y Veget Env"
"7501017004157","54520","16.5","Ensalada Costena 410","1","EA","321","Frutas y Veget Env"
"7501017005345","54520","10.5","Costena Ens Verd 220","220","G","321","Frutas y Veget Env"
"7501017005611","54520","8","Pure Tomat Coste210g","210","G","319","Salsas Abarrotes"
"7501017005765","54520","18","Chiles en escabeche","220","G","321","Frutas y Veget Env"
"7501017005963","54520","14","Chile Chipotle LaCos","280","G","321","Frutas y Veget Env"
"7501017013166","54520","11.5","Vinagre Blanco pz","785","ML","191","Aderezos y Condiment"
"7501017043132","54520","14.5","Ensalada Cost 410","410","G","321","Frutas y Veget Env"
"7501017051298","54520","10","ENSALADA CAMPESINA","220","G","321","Frutas y Veget Env"
"7501017051335","54520","16.5","RajasChileLaCostena","240","G","321","Frutas y Veget Env"
"7501017372737","54520","158","ABSORSEC ET 3 40","1","EA","229","Cuidado del bebe"
"7501017372751","54520","179","ABSORSEC ET 4 40","1","EA","229","Cuidado del bebe"
"7501017372775","54520","190","ABSORSEC ET 5 40","1","EA","229","Cuidado del bebe"
"7501018203849","54520","29","Catsup Embasa 1kg","1","EA","191","Aderezos y Condiment"
"7501018310233","54520","10","Lengua LaModerna 20g","1","EA","204","Cremas Sopas Pastas"
"7501018310530","54520","10","Codo3 LaModerna 200g","1","EA","204","Cremas Sopas Pastas"
"7501018310943","54520","20","Spaghetti LaMod 450g","1","EA","204","Cremas Sopas Pastas"
"7501018310974","54520","20","Codo2 LaModerna 450g","1","EA","204","Cremas Sopas Pastas"
"7501018310981","54520","20","Fideo 0 LM 450g","1","EA","204","Cremas Sopas Pastas"
"7501018312015","54520","28","Coditos con queso La","1","EA","204","Cremas Sopas Pastas"
"7501019006074","54520","13.5","Saba Intima clip 10p","10","EA","235","Proteccion femenina"
"7501019006647","54520","38","Saba UD Nocturna 10p","10","PCS","235","Proteccion femenina"
"7501019006654","54520","32","Saba B.Noches 12pz","12","EA","235","Proteccion femenina"
"7501019032172","54520","80","Saba Diarios 90pz","90","EA","235","Proteccion femenina"
"7501019036620","54520","27.5","Saba Buenas Noches E","8","PCS","235","Proteccion femenina"
"7501019068911","54520","28","Saba Diarios Largos","28","PCS","235","Proteccion femenina"
"7501020500080","54520","89","LPast Lala Entera 1 ","1","EA","259","Leche  Blanca"
"7501020513134","54520","19.5","Crema Acida Lala 200","0.2","L","247","Lacteos y Derivados"
"7501020514308","54520","7","Natilla Lala 125 gr","125","G","130","Koxka"
"7501020514315","54520","7","Natilla Lala 125 gr","125","G","130","Koxka"
"7501020515299","54520","15.5","Media Crema UHT Lala","250","ML","199","Leche"
"7501020532036","54520","9.5","Arroz con Leche Lala","125","G","130","Koxka"
"7501020537390","54520","35.63","Queso Manchego Lala ","144","G","247","Lacteos y Derivados"
"7501020537970","54520","20","Mant Lala Entera 90 ","90","G","247","Lacteos y Derivados"
"7501020547047","54520","44.37","LPast Lala Entera 1.","1.8","L","259","Leche  Blanca"
"7501020547054","54520","44.5","LPast Lala Baja G. 1","1.8","L","259","Leche  Blanca"
"7501020547061","54520","46.5","Lala Deslactosa 1.8L","1.8","L","259","Leche  Blanca"
"7501020548495","54520","36.5","LPast Lala 100 Prot ","1","L","259","Leche  Blanca"
"7501020555783","54520","34","Lala Yomi GAgu 20 pz","20","PC","130","Koxka"
"7501020557688","54520","37.71","Monarca Entera 1.8 L","1.8","L","259","Leche  Blanca"
"7501020561159","54520","11.5","YogLalaFresa220gr","220","G","261","Yogurt Bebible"
"7501020561197","54520","11.5","YogLalaFresaMora220g","220","G","261","Yogurt Bebible"
"7501020561234","54520","11.5","YogLalaPinaCoco220gr","220","G","261","Yogurt Bebible"
"7501020561906","54520","40","Crema Acida Lala 426","426","ML","247","Lacteos y Derivados"
"7501020562040","54520","43.3","PL Past Nutri Entera","2.7","L","259","Leche  Blanca"
"7501020562163","54520","47.41","Monarca 3pack 900ml","2.7","L","259","Leche  Blanca"
"7501020563733","54520","39","YogLalaBatFresa900g","900","G","262","Yogurt Batido"
"7501020564082","54520","22.25","QsoAmeriNutri 140gr","140","G","247","Lacteos y Derivados"
"7501020564969","54520","4.5","YomiGelaFresa100g","100","G","130","Koxka"
"7501020564976","54520","4.5","YomiGelaLimon100g","100","G","130","Koxka"
"7501020564990","54520","22.5","Lala Yomi Surt 6pz","6","PC","130","Koxka"
"7501020565911","54520","27","Lala Deslac Semi 1Lt","1","L","259","Leche  Blanca"
"7501020565935","54520","27","UHT Lala Entera 1L","1","L","259","Leche  Blanca"
"7501020567663","54520","5.5","Nutri Bat Fresa12","120","G","262","Yogurt Batido"
"7501020567687","54520","39.5","Nutri Bat Fresa 9","900","G","262","Yogurt Batido"
"7501020567694","54520","39.5","Nutri Bat Manz 900gr","900","G","262","Yogurt Batido"
"7501021110257","54520","55","H24 INSEC DOMS 426ML","426","ML","223","Insecticid y venenos"
"7501021121161","54520","62","InsecticidaH24 480ml","1","EA","223","Insecticid y venenos"
"7501022009857","54520","32","Gatorade Moras 1L","1","L","264","Isotonicos"
"7501022013052","54520","16","PEPSI BLACK 600ML","600","ML","314","Colas"
"7501022014622","54520","25","Refresco 7 Up 2L NR","2000","ML","316","Sabores"
"7501024523788","54520","20","Hersheys Bites 43 gr","43","G","255","Chocolate Golosina"
"7501025401610","54520","25.8","Ensueno Max Frescura","850","ML","225","Suavizantes de tela"
"7501025403034","54520","31.9","Limpiador Pinol 1 lt","1","EA","224","Limpiadores"
"7501025403041","54520","54.2","Pinol Original 2Lt","1","EA","224","Limpiadores"
"7501025405151","54520","19.5","Cloralex Rendidor Ge","950","ML","224","Limpiadores"
"7501025413002","54520","25.8","Ensueno Max 850ml","850","ML","225","Suavizantes de tela"
"7501025414054","54520","25.8","Ensueno violeta 850m","1","EA","225","Suavizantes de tela"
"7501025414108","54520","25.8","Ensueño 5en1 850ml","850","ML","225","Suavizantes de tela"
"7501025414153","54520","25.8","EnsuenoBebe850ml","1","EA","225","Suavizantes de tela"
"7501025423841","54520","28.9","Eficaz Limon 750ml","750","ML","222","Detergentes Trastes"
"7501025440299","54520","16.7","Flash Lavanda 1L","1","L","224","Limpiadores"
"7501025440305","54520","16.7","Flash B Marina 1L","1","L","224","Limpiadores"
"7501025443979","54520","25.8","Ensueno Natureza 850","12","PCS","225","Suavizantes de tela"
"7501025456320","54520","26.4","Pinol floral 828ml","12","PC","224","Limpiadores"
"7501025511036","54520","24","Yakult 3 pz","1","EA","261","Yogurt Bebible"
"7501026004605","54520","35","Detergente Roma 1 kg","1","EA","221","Detergentes Ropa"
"7501026004612","54520","19","Detergente Roma 500g","1","EA","221","Detergentes Ropa"
"7501026004629","54520","10","Detergente en polvo","1","EA","221","Detergentes Ropa"
"7501026005329","54520","39","Zote liq blanco 1lt","1","PCS","221","Detergentes Ropa"
"7501026005374","54520","21.5","Jabon Zote Bco. 400g","1","EA","221","Detergentes Ropa"
"7501026005381","54520","11","Jabon zote bco200g","1","EA","221","Detergentes Ropa"
"7501026005688","54520","11","JabonRosaPzZote200gr","1","EA","221","Detergentes Ropa"
"7501026005978","54520","6","Jabon zote bco 100gr","60","PCS","221","Detergentes Ropa"
"7501026006814","54520","11.5","Jabon de tocador sos","1","EA","231","Jabones de tocador"
"7501026027536","54520","37","Det Blanca Nieves 1k","1","EA","221","Detergentes Ropa"
"7501027573919","54520","19.5","Evenflo Biberon 8oz","1","EA","229","Cuidado del bebe"
"7501030409854","54520","29.5","Duo Nito 124grs Bimb","124","G","149","Reposteria C/Relleno"
"7501030418399","54520","25","Donitas Espolvor 140","140","G","150","Reposteria S/Relleno"
"7501030424536","54520","16.5","TakisFuegoBarcel56gr","62","G","163","Frituras"
"7501030459958","54520","26.5","HOT NUTS 100 GR","95","G","164","Cacahuates/semillas"
"7501030461548","54520","39","Pinguino 4 pack 160g","160","G","149","Reposteria C/Relleno"
"7501030467090","54520","59","Pan Cero Cero 610g","1","EA","139","Pan"
"7501030474227","54520","24.5","Donas Bimbo 6pz 158g","157.5","G","150","Reposteria S/Relleno"
"7501030478591","54520","45","Tri Pack Gansito 150","150","G","149","Reposteria C/Relleno"
"7501030486664","54520","38","Tortillinas 22 pzs.","605","G","84","Tortillas"
"7501030490272","54520","26","tortillina tia rosa ","330","G","84","Tortillas"
"7501031302741","54520","10","Pepsi 400 ml no ret","400","ML","314","Colas"
"7501031310012","54520","16","Refresco Pepsi 600 m","600","ML","314","Colas"
"7501031310098","54520","40","Pepsi 3lt NR Regular","1","EA","314","Colas"
"7501031311606","54520","31","Pepsi 2 Lt N.R","2000","ML","314","Colas"
"7501031311682","54520","25","Refresco Pepsi 1.5 L","1.5","L","314","Colas"
"7501032300241","54520","23","DANY GELAT FRESA 4PZ","500","G","130","Koxka"
"7501032300302","54520","24","SnackDanmixMMs","110","G","130","Koxka"
"7501032332013","54520","11","DanoneBipackFresa","130","G","262","Yogurt Batido"
"7501032332020","54520","11","Danone bipac ZUC 140","140","G","262","Yogurt Batido"
"7501032395230","54520","11","Danone bipac frut 14","1","EA","262","Yogurt Batido"
"7501032395582","54520","17.5","Oikos Natural 150gr","150","G","262","Yogurt Batido"
"7501032395599","54520","17.5","Oikos Fresa 150g","150","G","262","Yogurt Batido"
"7501032395957","54520","39","DANONINO FRESA 6PACK","6","EA","261","Yogurt Bebible"
"7501032397609","54520","20","DanoninoFr168","162","G","262","Yogurt Batido"
"7501032397845","54520","13","DanoninoLunch70g","70","G","262","Yogurt Batido"
"7501032397906","54520","17.5","DanupFresa350ml","350","ML","261","Yogurt Bebible"
"7501032398255","54520","15.5","ActiviaPasas225g","225","G","261","Yogurt Bebible"
"7501032398491","54520","12.5","Danone manzana 220 g","220","G","261","Yogurt Bebible"
"7501032398576","54520","12.5","Danone fresa 220 gr","220","G","261","Yogurt Bebible"
"7501032485016","54520","29","Caribe Cooler Durazn","300","ML","113","Baja Graduacion"
"7501032485023","54520","29","Caribe Cool VyF 300m","300","ML","113","Baja Graduacion"
"7501032485030","54520","29","Caribe C Mango Pina","300","ML","113","Baja Graduacion"
"7501032485047","54520","29","Caribe Cooler Fresa","300","ML","113","Baja Graduacion"
"7501032485122","54520","72","Caribe C Duraz 750ml","750","ML","113","Baja Graduacion"
"7501032903596","54520","102.45","Raid Max 400 ml","400","MM","223","Insecticid y venenos"
"7501032907570","54520","74.5","Baygon Casa yJ 400ml","400","ML","223","Insecticid y venenos"
"7501032910235","54520","23.3","Raid Mats Rfll 8ea/2","8","PCS","223","Insecticid y venenos"
"7501032925598","54520","110","Raid Max 400ml + Rai","285","ML","223","Insecticid y venenos"
"7501035904118","54520","34","VEL/ROSIT SHAM 500ML","500","ML","221","Detergentes Ropa"
"7501035907508","54520","68.32","SpeedStick fresh 60g","60","G","227","Belleza e higiene"
"7501035910034","54520","36.49","Fabuloso lavanda 1lt","1","EA","224","Limpiadores"
"7501035910041","54520","36.49","Fabuloso Mar Fresc1L","1","EA","224","Limpiadores"
"7501036100014","54520","40","Perla Negra Hierbas","473","ML","113","Baja Graduacion"
"7501039120149","54520","48","Nutrioli Aceit 946ml","946","ML","190","Aceite Comestibles"
"7501039121610","54520","40.5","NUTRIOLI SOYA 850 ML","850","ML","190","Aceite Comestibles"
"7501039122099","54520","41.5","Sabrosano Mantequila","850","ML","190","Aceite Comestibles"
"7501039127285","54520","88","AceiteOli250ml","250","ML","190","Aceite Comestibles"
"7501039400289","54520","11.5","Boing Mango 237 ml","237","ML","267","Jugo y Nectar"
"7501039400302","54520","11.5","Boing Guayaba 237 ml","237","ML","267","Jugo y Nectar"
"7501039400913","54520","9.5","Boing Jugo Mango 200","200","MM","267","Jugo y Nectar"
"7501039400951","54520","9.5","Boing Jugo Manza 200","200","MM","267","Jugo y Nectar"
"7501040002144","54520","35","Chimex jmn cocid 396","396","G","244","Carnes Frias"
"7501040004742","54520","42","Fud Jamon virg 290gr","250","G","244","Carnes Frias"
"7501040005831","54520","43","FUD TURKEY JAMON 290","250","G","244","Carnes Frias"
"7501040006975","54520","28.5","Jamon de pierna 225","1","EA","244","Carnes Frias"
"7501040007934","54520","43","CHIMEX TOCINO 170 GR","1","EA","244","Carnes Frias"
"7501040009761","54520","31","salchi pav fud 266gr","1","EA","244","Carnes Frias"
"7501040009839","54520","47","Salchicha HotDog Fud","500","G","244","Carnes Frias"
"7501040009938","54520","29.5","Salchichas de Pavo C","640","G","244","Carnes Frias"
"7501040023705","54520","33","FUD PAVO CUIDT 230GR","230","G","244","Carnes Frias"
"7501040023712","54520","36","FUD CUIDAT SALCH 400","1","G","244","Carnes Frias"
"7501040075445","54520","15","Yoplait Grie Red 220","220","G","261","Yogurt Bebible"
"7501040082139","54520","13","MargarinSalVillita90","90","G","247","Lacteos y Derivados"
"7501040083617","54520","57","FUD Reb Queso Panela","300","G","247","Lacteos y Derivados"
"7501040083709","54520","65","Queso Panela Fud 400","1","EA","247","Lacteos y Derivados"
"7501040090028","54520","44","Yoghurt yoplait 1 lt","1","EA","262","Yogurt Batido"
"7501040090080","54520","44","Yog Yoplait fresa 1k","1","KG","262","Yogurt Batido"
"7501040090165","54520","44","Yoghurt Yoplait 1 kg","1","KG","262","Yogurt Batido"
"7501040090394","54520","44","Yoghurt Yoplait 1 kg","1","EA","262","Yogurt Batido"
"7501040090745","54520","6.5","YogYoplait125Fresa","125","G","262","Yogurt Batido"
"7501040090783","54520","6.5","YogYopl125FrutyCere","125","G","262","Yogurt Batido"
"7501040092596","54520","7","Yoplait Mini Beber F","100","G","261","Yogurt Bebible"
"7501040092787","54520","28","YopDisfrutaFresa442g","442","G","262","Yogurt Batido"
"7501040095122","54520","62","Yoplait Gri Nat 750G","750","G","262","Yogurt Batido"
"7501040095160","54520","65","Yoplait Grie SA 750g","750","MG","262","Yogurt Batido"
"7501040098581","54520","20","PayYoplait Queso","100","G","130","Koxka"
"7501040098666","54520","13","Yoplait DC Cirue 220","220","G","261","Yogurt Bebible"
"7501042306592","54520","11.5","Toilex past bano ","1","PCS","224","Limpiadores"
"7501042306769","54520","38","japonesa 2 lt","1","EA","221","Detergentes Ropa"
"7501044205404","54520","18.5","TALCO OLORMAX CLASSI","150","G","227","Belleza e higiene"
"7501045400846","54520","45.3","AtunDoloresAceite295","1","EA","323","Pescados Y Mariscos"
"7501045400860","54520","45.3","Atun Dolores light 2","1","EA","323","Pescados Y Mariscos"
"7501045403007","54520","22.2","ATUN DOLORES AGUA130","130","G","323","Pescados Y Mariscos"
"7501045403014","54520","22.2","ATUN DOLORES ACEI130","130","G","323","Pescados Y Mariscos"
"7501045403281","54520","43","Sardina Dolores 425g","425","G","323","Pescados Y Mariscos"
"7501047902416","54520","20","HUERTA CHIS VER 300G","300","G","246","Congelados"
"7501047902607","54520","70","Huerta Fresas 500gr","500","G","246","Congelados"
"7501047903017","54520","39","Huerta Califor 500g","500","G","246","Congelados"
"7501048100248","54520","60","Aceite Cristal 1.5lt","1","EA","190","Aceite Comestibles"
"7501048102501","54520","40","AceiteVegKartam900ml","900","ML","190","Aceite Comestibles"
"7501049912284","54520","24","Cerveza XX 473 ml","473","ML","110","Cerveza No retornab"
"7501049967062","54520","26","SOL CLAMATO 473ML","473","ML","110","Cerveza No retornab"
"7501049999360","54520","28","CervezHeineken 473ml","473","ML","110","Cerveza No retornab"
"7501052420172","54520","16.5","Frijol bayos ref430g","1","EA","322","Frijol Procesado"
"7501052420431","54520","17.5","Frijoleslasierra 580","1","EA","322","Frijol Procesado"
"7501052421254","54520","16.5","Frijoles Peruanos430","430","G","322","Frijol Procesado"
"7501052421513","54520","19.5","SIERRA POUCH PERU650","1","EA","322","Frijol Procesado"
"7501052472102","54520","16","Catsup Clemente Jacq","350","G","191","Aderezos y Condiment"
"7501054910268","54520","32","TOR BURR BARRIO12PZ","12","PCS","84","Tortillas"
"7501054950431","54520","28.5","MISSION FRESCA 752g ","752","G","84","Tortillas"
"7501055300952","54520","24","Refresco Coca-Cola 1","1250","ML","314","Colas"
"7501055302086","54520","19","CocaCola 500ml NoRet","500","ML","314","Colas"
"7501055302925","54520","35","Coca-Cola NRet 2 Lt","2000","ML","314","Colas"
"7501055303878","54520","28","Fanta Naranja 2L NR","2000","ML","316","Sabores"
"7501055303885","54520","29","Fresca toronja 2 Lt","2000","ML","316","Sabores"
"7501055304691","54520","22","Delaware Punch 2L","2000","ML","316","Sabores"
"7501055304745","54520","45","Coca Cola 3 lts. NR","3000","ML","314","Colas"
"7501055304806","54520","37","Sprite 3 lts. N. R.","3000","ML","316","Sabores"
"7501055304813","54520","37","Fresca Toronja 3 lts","3000","ML","316","Sabores"
"7501055305339","54520","18.5","Coca-Cola light 600m","600","ML","314","Colas"
"7501055305629","54520","17","Sprite NR 600 ml","600","ML","316","Sabores"
"7501055305650","54520","28","Sprite NR 2 Lt","2000","ML","316","Sabores"
"7501055305681","54520","51","Agua Purif Ciel 20lt","20","L","275","Agua en Garrafon"
"7501055305742","54520","22","Agua min ciel 2lt NR","2000","ML","315","MezcladoresRefre"
"7501055307043","54520","65","CocaCola4pack600ml","600","ML","314","Colas"
"7501055307906","54520","8","Agua Ciel 600 ml","600","ML","272","Agua sin Sabor"
"7501055310227","54520","33.5","Coca Cola Ret 2.5 lt","2500","ML","314","Colas"
"7501055310883","54520","10","Agua Purif. Ciel 1lt","1","L","272","Agua sin Sabor"
"7501055311293","54520","75","Agua Ciel 20Lt","1","EA","127","Env.Agua Garrafon"
"7501055313532","54520","32","RefresCocaCola1.75ml","1750","MM","314","Colas"
"7501055317653","54520","30","PoweradeMoras1lt","1","L","264","Isotonicos"
"7501055317660","54520","30","PoweradeFrutas1lt","1","L","264","Isotonicos"
"7501055317875","54520","18","FuzeTeaDzo600","600","ML","265","Te LPB"
"7501055320639","54520","18","Coca Cola SA 600 ml","600","ML","314","Colas"
"7501055321681","54520","39","CocaColaSA 2.5 LNR","2.5","ML","314","Colas"
"7501055329373","54520","30","Powerade Uva 1lt","1000","ML","264","Isotonicos"
"7501055330461","54520","26","Valle Frut 2 Lts","1","EA","269","Beb Refrescantes"
"7501055332083","54520","31","Valle Antiox Arand 1","1","L","267","Jugo y Nectar"
"7501055332175","54520","13.5","Coca Cola Regular Ch","355","MM","314","Colas"
"7501055332489","54520","15","DelValle mango 500ml","500","ML","267","Jugo y Nectar"
"7501055332496","54520","15","DelValledurazno500ml","500","ML","267","Jugo y Nectar"
"7501055333844","54520","24","DelVall PET N MGO 1L","1","L","267","Jugo y Nectar"
"7501055333851","54520","24","DelVall PET N DZO 1L","1","L","267","Jugo y Nectar"
"7501055333868","54520","24","DelValle PET manz 1L","1","L","267","Jugo y Nectar"
"7501055335060","54520","42","CC 2.75Lts","2750","ML","314","Colas"
"7501055339983","54520","17","SidralMundet 600Ml","600","ML","316","Sabores"
"7501055340002","54520","28","SidralMundet 2Lts NR","2000","ML","316","Sabores"
"7501055340422","54520","37","SidralMundet3LNR","3","L","316","Sabores"
"7501055342198","54520","9","VALLEFRUT355","355","ML","269","Beb Refrescantes"
"7501055342945","54520","5","VALLE KIDS MNGO 125M","125","ML","269","Beb Refrescantes"
"7501055342952","54520","5","VALLE KIDS DRZN 125M","125","ML","269","Beb Refrescantes"
"7501055343447","54520","9","VALLE FRUT GUAYA 355","355","ML","269","Beb Refrescantes"
"7501055343690","54520","18","FuzeTea FrutRo 600ml","600","ML","265","Te LPB"
"7501055349234","54520","7","Coca Cola SA 300m","300","MM","314","Colas"
"7501055349555","54520","25","Coca Sin Azuca 1.75L","1750","ML","314","Colas"
"7501055356188","54520","113","12 Pack Coca 355m","12","PCS","314","Colas"
"7501055356256","54520","13","CCSA Chubby 355ml","355","ML","314","Colas"
"7501055356898","54520","7","DEL VALLE PET 237ML","237","MM","267","Jugo y Nectar"
"7501055356928","54520","7","DEL VALLE BOTELLIN","237","MM","267","Jugo y Nectar"
"7501055358106","54520","16","LecheChocStClara250","250","ML","260","Leche  Saborizada"
"7501055358885","54520","18","Fuze tea Limon 600ml","600","ML","265","Te LPB"
"7501055361540","54520","19.5","CCRegularlata355ml","355","ML","314","Colas"
"7501055363346","54520","37.5","Ades Almendra 946 ml","946","ML","312","Alimentos liquidos"
"7501055364077","54520","24","Mundet Manz-Duraz 2L","2000","ML","316","Sabores"
"7501055365135","54520","24","Mundet Mandarina 2L","2000","ML","316","Sabores"
"7501055367412","54520","24","Mundet Pera 2lts","2000","ML","316","Sabores"
"7501055370276","54520","16","Leche Cafe Supr 250m","250","MG","260","Leche  Saborizada"
"7501055371655","54520","26","CC1.35Lts","1350","ML","314","Colas"
"7501055373901","54520","5.5","Sprite sin Azu 355ml","355","ML","316","Sabores"
"7501055374427","54520","28","Fuze Tea Neg-Lim 2L","2000","MM","265","Te LPB"
"7501055376681","54520","24","SMFRE-KI 2L","2000","ML","316","Sabores"
"7501055376803","54520","5.5","Fresca sin Azu 355ml","355","ML","316","Sabores"
"7501055376810","54520","5.5","FANTASA355ML","355","ML","316","Sabores"
"7501055376827","54520","5.5","SIDRAL LIGHT355ML","355","ML","316","Sabores"
"7501055379484","54520","15","FIZZ600MLNARANJA","600","ML","313","Adas"
"7501055379521","54520","15","FIZZ600ML LIMON","600","ML","313","Adas"
"7501055379941","54520","20","Fusion 2L NR","2000","ML","316","Sabores"
"7501055381883","54520","21","Flashlyte Fresa 625m","625","ML","264","Isotonicos"
"7501055381906","54520","21","Flashlyte Uva 625m","625","ML","264","Isotonicos"
"7501055383900","54520","44","Jack Daniel's 473ml","473","ML","113","Baja Graduacion"
"7501055901043","54520","43.5","Alpura Classic 1.89L","1","EA","259","Leche  Blanca"
"7501055909520","54520","18.7","Crema Acida 200ml","0.2","KG","247","Lacteos y Derivados"
"7501055910250","54520","35","Alpura Lech Clas 1.5","1.5","L","259","Leche  Blanca"
"7501055910274","54520","35","Alpura UP Deslac 1.5","1.5","L","259","Leche  Blanca"
"7501055912391","54520","7","AlpuraBatFresa 125gr","125","G","262","Yogurt Batido"
"7501055912438","54520","7","Alpura BatManz 125gr","125","G","262","Yogurt Batido"
"7501055912476","54520","7","Alp Yog batZarz125gr","125","G","262","Yogurt Batido"
"7501055913411","54520","35","Alpura Des Light 1.5","1.5","L","259","Leche  Blanca"
"7501055914463","54520","36","Alp YogBat Fre 900Gr","900","G","262","Yogurt Batido"
"7501055914487","54520","36","Alp Yogbat Durzn 900","900","G","262","Yogurt Batido"
"7501055914630","54520","11.5","AlpYogFresaMora220ml","220","MM","261","Yogurt Bebible"
"7501055914807","54520","11.5","AlpYogFresaCoco220ml","220","ML","261","Yogurt Bebible"
"7501055915156","54520","35","Alpura CafeLechero1L","12","PCS","260","Leche  Saborizada"
"7501055916016","54520","38","CremaAciAlpura426ml","426","ML","247","Lacteos y Derivados"
"7501056008215","54520","15","CLORETS 26S 36.4 GR","36.4","G","254","Chicles"
"7501056360429","54520","69","Talco desodorante pa","1","EA","227","Belleza e higiene"
"7501056900151","54520","5.5","Bubba XFresa 16.6G","1","EA","257","Otras Golosinas"
"7501056903190","54520","5.5","Bubbaextreme Picamix","20.5","G","257","Otras Golosinas"
"7501058608383","54520","36","Sandwich Tandem 98gr","160","ML","183","Sandwich"
"7501058610942","54520","91","NESCAFE CLASICO 170G","170","G","194","Cafes y Tes"
"7501058611062","54520","21.5","LECHE CARNATION 360g","1","EA","199","Leche"
"7501058616470","54520","107","NESCAFE DECAF 170g","1","EA","194","Cafes y Tes"
"7501058618917","54520","71","NescafeCafeOlla 170g","170","G","194","Cafes y Tes"
"7501058618924","54520","27","NESCAFE DE OLLA 46 G","46","G","194","Cafes y Tes"
"7501058619228","54520","33.5","CoffeeMate160grs","160","G","199","Leche"
"7501058620101","54520","86","NESCAFE CLASICO 120G","120","G","194","Cafes y Tes"
"7501058623188","54520","195","NAN 1 OPTIPRO 400gr","400","G","229","Cuidado del bebe"
"7501058624130","54520","112","Nescafe Xiapan 180g","1","EA","194","Cafes y Tes"
"7501058625212","54520","340","Nan1 optipr lat 720g","1","PCS","229","Cuidado del bebe"
"7501058628831","54520","44","CARNATION Evaporada","720","G","199","Leche"
"7501058638083","54520","12","CARLOS V CHOCO 18G","18","G","255","Chocolate Golosina"
"7501058715364","54520","26.99","VANISH LIQ 420ML","1","EA","221","Detergentes Ropa"
"7501058757463","54520","27.5","VANISH WHITE LIQ 12X","1","EA","221","Detergentes Ropa"
"7501059224827","54520","108","NescafeClasico200g","1","EA","194","Cafes y Tes"
"7501059225350","54520","169","LecheNidoKinder1+800","1","EA","229","Cuidado del bebe"
"7501059225411","54520","87","Leche NidoKinder360g","1","EA","229","Cuidado del bebe"
"7501059278110","54520","20","PALETA PELA POP 45gr","1","EA","181","Paleta"
"7501059296305","54520","36","Choc. Morelia 357 gr","1","EA","203","Modifica. de Leche"
"7501059296367","54520","43.66","Nesquik 357gr Bolsa","357","G","203","Modifica. de Leche"
"7501061601128","54520","216","Tecate 12p 355ml","12","EA","110","Cerveza No retornab"
"7501061651024","54520","40","CB RET 1.2lt","1.2","L","111","Cerveza Retornable"
"7501061651543","54520","12.5","CB lata 355ml","1","EA","110","Cerveza No retornab"
"7501061659365","54520","216","Tecate L 12p 355ml","12","EA","110","Cerveza No retornab"
"7501061669289","54520","22","TECATE LIGHT 473ML","16","OZ","110","Cerveza No retornab"
"7501064101205","54520","47","Corona Ex Mega R1.2L","1.2","L","111","Cerveza Retornable"
"7501064107153","54520","17","Corona Lg Lata 355ml","355","ML","110","Cerveza No retornab"
"7501064112546","54520","19.5","Modelo Esp Lat 355ml","355","ML","110","Cerveza No retornab"
"7501064114359","54520","69","Cerveza Barrilito 6p","6","EA","110","Cerveza No retornab"
"7501064120268","54520","230","Modelo Esp 12P 355ml","12","EA","110","Cerveza No retornab"
"7501064190711","54520","17","Corona Ext Lat 355ml","355","ML","110","Cerveza No retornab"
"7501064191886","54520","24.5","Modelo Esp Ltn 473ml","473","ML","110","Cerveza No retornab"
"7501064191909","54520","47","Victoria Mega R 1.2L","1.2","L","111","Cerveza Retornable"
"7501064193842","54520","202","Corona E 12P L 355ml","12","EA","110","Cerveza No retornab"
"7501064193859","54520","23.5","Corona Ext Ltn 473ml","473","ML","110","Cerveza No retornab"
"7501064194139","54520","23.5","Victoria Ltn 473ml","473","ML","110","Cerveza No retornab"
"7501064194146","54520","35","Victoria Lata 710ml","710","ML","110","Cerveza No retornab"
