"ITEM","LOC","SELLING_UNIT_RETAIL","LOCAL_SHORT_DESC","PACKAGE_SIZE","PACKAGE_UOM","CATEGORIA","CATEGORIA_NOMBRE"
"7501020567663","8967","5.5","Nutri Bat Fresa120gr","120","G","262","Yogurt Batido"
"7501020567687","8967","39.5","Nutri Bat Fresa 900g","900","G","262","Yogurt Batido"
"7501020567694","8967","39.5","Nutri Bat Manz 900gr","900","G","262","Yogurt Batido"
"7501021110257","8967","55","H24 INSEC DOMS 426ML","426","ML","223","Insecticid y venenos"
"7501021121161","8967","62","InsecticidaH24 480m","1","EA","223","Insecticid y venenos"
"7501022009857","8967","32","Gatorade Moras 1L","1","L","264","Isotonicos"
"7501022013052","8967","16","PEPSI BLACK 600ML","600","ML","314","Colas"
"7501022014622","8967","25","Refresco 7 Up 2L NR","2000","ML","316","Sabores"
"7501024501007","8967","20","Choc Hersh Dark 41g","41","G","255","Chocolate Golosina"
"7501024513314","8967","20","HERSHEY ALMENDRA 38G","38","G","255","Chocolate Golosina"
"7501024523788","8967","20","Hersheys Bites 43 gr","43","G","255","Chocolate Golosina"
"7501025401610","8967","25.8","Ensueno Max Frescura","850","ML","225","Suavizantes de tela"
"7501025403034","8967","31.9","Limpiador Pinol 1 lt","1","EA","224","Limpiadores"
"7501025403041","8967","54.2","Pinol Original 2Lt","1","EA","224","Limpiadores"
"7501025403058","8967","97.3","Limpiador Pinol 3.78","1","EA","224","Limpiadores"
"7501025405151","8967","19.5","Cloralex Rendidor Ge","950","ML","224","Limpiadores"
"7501025408084","8967","25.8","Ensueno Lich 850m","1","PCS","225","Suavizantes de tela"
"7501025408121","8967","75.19","Ensueño max 2800ml","1","EA","225","Suavizantes de tela"
"7501025413002","8967","25.8","Ensueno Max 850ml","850","ML","225","Suavizantes de tela"
"7501025413057","8967","35.69","Cloralex pasti  2pz","1","EA","224","Limpiadores"
"7501025414054","8967","25.8","Ensueno violeta 850m","1","EA","225","Suavizantes de tela"
"7501025414108","8967","25.8","Ensueño 5en1 850ml","850","ML","225","Suavizantes de tela"
"7501025414153","8967","25.8","EnsuenoBebe850ml","1","EA","225","Suavizantes de tela"
"7501025422158","8967","28.3","Acido Sultan 900ml","900","ML","224","Limpiadores"
"7501025423841","8967","28.9","Eficaz Limon 750ml","750","ML","222","Detergentes Trastes"
"7501025440299","8967","16.7","Flash Lavanda 1L","1","L","224","Limpiadores"
"7501025440305","8967","16.7","Flash B Marina 1L","1","L","224","Limpiadores"
"7501025443979","8967","25.8","Ensueno Ar+Man 850ml","12","PCS","225","Suavizantes de tela"
"7501025444976","8967","17.5","EnsuenoVioletas740ml","740","ML","225","Suavizantes de tela"
"7501025456320","8967","26.4","Pinol floral 828m","12","PC","224","Limpiadores"
"7501025511036","8967","24","Yakult 3 pz","1","EA","261","Yogurt Bebible"
"7501026004605","8967","35","DTG POLVO ROMA 1 KG ","1","EA","221","Detergentes Ropa"
"7501026004612","8967","19","ROMA DTG 500 GR","1","EA","221","Detergentes Ropa"
"7501026004629","8967","10","ROMA DTG 250 G ","1","EA","221","Detergentes Ropa"
"7501026005329","8967","39","Zote liq blanco 1","1","PCS","221","Detergentes Ropa"
"7501026005374","8967","21.5","Jabon Zote Bco. 400g","1","EA","221","Detergentes Ropa"
"7501026005381","8967","11","Jabon zote bco 200gr","1","EA","221","Detergentes Ropa"
"7501026005671","8967","21.5","zote jabon rosa400gr","1","EA","221","Detergentes Ropa"
"7501026005688","8967","11","ZOTE JABON ROSA 200G","1","EA","221","Detergentes Ropa"
"7501026005978","8967","6","Jabon zote bco 100gr","60","PCS","221","Detergentes Ropa"
"7501026006814","8967","11.5","Jabon de tocador sos","1","EA","231","Jabones de tocador"
"7501026010026","8967","15","Carisma Det Liq 500m","500","ML","221","Detergentes Ropa"
"7501026023040","8967","22","CARISMA DTG 500 GR","20","PCS","221","Detergentes Ropa"
"7501026026546","8967","39","Detergente Foca 1kg","1","EA","221","Detergentes Ropa"
"7501026027536","8967","37","BLANCA NIEV DTG 1 KG","1","EA","221","Detergentes Ropa"
"7501026028007","8967","30","Foca det liq 1lt","1","EA","221","Detergentes Ropa"
"7501026028304","8967","30","ROMA DTG LIQUIDO 1L","1","L","221","Detergentes Ropa"
"7501027286024","8967","36","OBAO DEO ANTI 65 G ","65","G","227","Belleza e higiene"
"7501027573919","8967","19.5","Evenflo Biberon 8oz","1","EA","229","Cuidado del bebe"
"7501030409854","8967","29.5","Duo Nito 124grs Bimb","124","G","149","Reposteria C/Relleno"
"7501030418399","8967","25","Donitas Espolvorea 1","140","G","150","Reposteria S/Relleno"
"7501030419020","8967","9.5","Mini Choco Rol 28gr","28","G","149","Reposteria C/Relleno"
"7501030419099","8967","9.5","Mini Pinguino 25g","1","EA","149","Reposteria C/Relleno"
"7501030419389","8967","26","Mantecadas Nuez 123g","123","G","150","Reposteria S/Relleno"
"7501030424536","8967","16.5","Takis Fuego 56gr","62","G","163","Frituras"
"7501030457190","8967","30","Barrita Fresa222gMLA","222","G","152","Galleta Dulce"
"7501030459941","8967","22","GOLDEN NUTS SAL 100G","95","EA","164","Cacahuates/semillas"
"7501030459958","8967","26.5","HOT NUTS 100 GR","95","G","164","Cacahuates/semillas"
"7501030461548","8967","39","Pinguino 4 pack 160g","160","G","149","Reposteria C/Relleno"
"7501030467090","8967","59","Pan Cero Cero 610g","1","EA","139","Pan"
"7501030467489","8967","26","Barritas Fresa 335g","335","G","152","Galleta Dulce"
"7501030471356","8967","36","PanDobleFibraBimb567","567","G","139","Pan"
"7501030473824","8967","12.5","Prin Limon 10p","106","G","152","Galleta Dulce"
"7501030474227","8967","24.5","Donas Bimbo 157.5gr","157.5","G","150","Reposteria S/Relleno"
"7501030478591","8967","45","Tri Pack Gansito 150","150","G","149","Reposteria C/Relleno"
"7501030479499","8967","10.9","PastelitoGansito50g","52","G","149","Reposteria C/Relleno"
"7501030483427","8967","11","Tortillas Hogar 286g","286","G","84","Tortillas"
"7501030486664","8967","38","Tortillinas 22 pzs.","605","G","84","Tortillas"
"7501030490272","8967","26","tortillina tia rosa ","330","G","84","Tortillas"
"7501030490920","8967","18.5","Polvorones 250g","250","G","152","Galleta Dulce"
"7501030490937","8967","18.5","Canelitas 180g","180","G","152","Galleta Dulce"
"7501031302741","8967","10","Pepsi 400 ml","400","ML","314","Colas"
"7501031310012","8967","16","Refresco Pepsi 600 m","600","ML","314","Colas"
"7501031310098","8967","40","Pepsi 3lt NR Regular","1","EA","314","Colas"
"7501031311606","8967","31","Pepsi 2 Lt N.R","2000","ML","314","Colas"
"7501031311682","8967","25","Refresco Pepsi 1.5 L","1.5","L","314","Colas"
"7501032300241","8967","23","DANY GELAT FRESA 4PZ","500","G","130","Koxka"
"7501032300302","8967","24","SnackDanmixMMs","110","G","130","Koxka"
"7501032332013","8967","11","DanoneBipackFresa","130","G","262","Yogurt Batido"
"7501032332020","8967","11","Danone bipac ZUC 140","140","G","262","Yogurt Batido"
"7501032334970","8967","16.5","Dan Up XL 450 grs","450","G","261","Yogurt Bebible"
"7501032395230","8967","11","Danone bipac frut 14","1","EA","262","Yogurt Batido"
"7501032395582","8967","17.5","Oikos Natural 150gr","150","G","262","Yogurt Batido"
"7501032395599","8967","17.5","Oikos Fresa 150g","150","G","262","Yogurt Batido"
"7501032395957","8967","39","DANONINO FRESA 6PACK","6","EA","261","Yogurt Bebible"
"7501032397609","8967","20","DANONINO FRESA 4PACK","162","G","262","Yogurt Batido"
"7501032397845","8967","13","DanoninoLunch70g","70","G","262","Yogurt Batido"
"7501032397906","8967","17.5","DanupFresa350ml","350","ML","261","Yogurt Bebible"
"7501032398255","8967","15.5","ActiviaPasas225g","225","G","261","Yogurt Bebible"
"7501032398491","8967","12.5","Danone manzana 220 g","220","G","261","Yogurt Bebible"
"7501032398576","8967","12.5","Danone fresa 220 gr","220","G","261","Yogurt Bebible"
"7501032485016","8967","29","CARIBE DURAZNO 300ML","300","ML","113","Baja Graduacion"
"7501032485023","8967","29","CARIBE VINO TINT 300","300","ML","113","Baja Graduacion"
"7501032485030","8967","29","Caribe Mngo/Pina 300","300","ML","113","Baja Graduacion"
"7501032485047","8967","29","CARIBE FRESA 300ML","300","ML","113","Baja Graduacion"
"7501032485122","8967","72","Caribe Durazno 750ml","750","ML","113","Baja Graduacion"
"7501032485153","8967","25","Caribe Durazno 473ml","473","ML","113","Baja Graduacion"
"7501032903596","8967","102.45","Raid Max 400 ml","400","MM","223","Insecticid y venenos"
"7501032907570","8967","74.5","Baygon Casa yJ 400ml","400","ML","223","Insecticid y venenos"
"7501032910235","8967","23.3","Raid Mats Rfll 8ea/2","8","PCS","223","Insecticid y venenos"
"7501032916145","8967","45","Baygon 400ml+250ml","2","PCS","223","Insecticid y venenos"
"7501032923501","8967","42.6","Baygon cyj 226ml","1","PCS","223","Insecticid y venenos"
"7501032925598","8967","110","Raidmax 400m+saf 285","285","ML","223","Insecticid y venenos"
"7501035904118","8967","34","VEL/ROSIT SHAM 500ML","500","ML","221","Detergentes Ropa"
"7501035907508","8967","68.32","SPEED DEO ROLLN 60 G","60","G","227","Belleza e higiene"
"7501035910034","8967","36.49","Fabuloso lavanda 1l","1","EA","224","Limpiadores"
"7501035910041","8967","36.49","Fabuloso Mar Fresc1","1","EA","224","Limpiadores"
"7501036100014","8967","40","Perla Negra Hierbas","473","ML","113","Baja Graduacion"
"7501039120149","8967","48","Nutrioli Aceit 946ml","946","ML","190","Aceite Comestibles"
"7501039121610","8967","40.5","NUTRIOLI SOYA 850 ML","850","ML","190","Aceite Comestibles"
"7501039121993","8967","28","Nutrioli 400 ml","400","MM","190","Aceite Comestibles"
"7501039122099","8967","41.5","SABROSANO ACEITE 850","850","ML","190","Aceite Comestibles"
"7501039122181","8967","139.5","Ave Action Fry 3l","1","EA","190","Aceite Comestibles"
"7501039127285","8967","88","OLI ACEITE OLIVA 250","250","ML","190","Aceite Comestibles"
"7501039400289","8967","11.5","Boing Mango 237 m","237","ML","267","Jugo y Nectar"
"7501039400302","8967","11.5","Boing Guayaba 237 ml","237","ML","267","Jugo y Nectar"
"7501039400807","8967","27","Boing Mango 1L","1","L","269","Beb Refrescantes"
"7501039400838","8967","27","Boing Manzana 1L","1","L","269","Beb Refrescantes"
"7501039400913","8967","9.5","Boing Jugo Mango ","200","MM","267","Jugo y Nectar"
"7501039400937","8967","9.5","Boing Trian uva 200m","200","MM","267","Jugo y Nectar"
"7501039400951","8967","9.5","Boing Jugo Manza ","200","MM","267","Jugo y Nectar"
"7501040002144","8967","35","Chimex jmn cocid 396","396","G","244","Carnes Frias"
"7501040004377","8967","24","SALCHICHAP/ASARTOCIN","1","EA","245","Carniceria"
"7501040004742","8967","42","Fud Jamon virg 290gr","250","G","244","Carnes Frias"
"7501040005831","8967","43","FUD TURKEY JAMON 290","250","G","244","Carnes Frias"
"7501040006975","8967","28.5","CHMEX JAM PIERNA 225","1","EA","244","Carnes Frias"
"7501040007934","8967","43","CHIMEX TOCINO 170 GR","1","EA","244","Carnes Frias"
"7501040009761","8967","31","FUD SALCHI PAVO 266G","1","EA","244","Carnes Frias"
"7501040009839","8967","47","FUD SALCHI HTDOG 500","500","G","244","Carnes Frias"
"7501040009938","8967","29.5","CHIMEX SALCH PAV 640","640","G","244","Carnes Frias"
"7501040023279","8967","20","FUD chor cerdo 100gr","100","G","244","Carnes Frias"
"7501040023705","8967","33","FUD PAVO CUIDT 230GR","230","G","244","Carnes Frias"
"7501040023712","8967","36","FUD CUIDAT SALCH 400","1","G","244","Carnes Frias"
"7501040034114","8967","27","TAQUITOS RES 20PZS","1","EA","9000","Consumo Interno"
"7501040034404","8967","27","Taquitos de Pollo","1","EA","245","Carniceria"
"7501040044533","8967","38","PizzaFUDIndPeppe","1","EA","130","Koxka"
"7501040072291","8967","8.9","SNACK ROLLITO JAM 40","40","G","130","Koxka"
"7501040075445","8967","15","Yoplait Grie Red 220","220","G","261","Yogurt Bebible"
"7501040082139","8967","13","MargarinSalVillita90","90","G","247","Lacteos y Derivados"
"7501040083617","8967","57","FUD Reb Queso Panela","300","G","247","Lacteos y Derivados"
"7501040083709","8967","65","Queso Panela Fud 400","1","EA","247","Lacteos y Derivados"
"7501040090028","8967","44","Yoghurt yoplait 1 lt","1","EA","262","Yogurt Batido"
"7501040090080","8967","44","Yog Yoplait fresa 1k","1","KG","262","Yogurt Batido"
"7501040090165","8967","44","Yoghurt Yoplait 1 kg","1","KG","262","Yogurt Batido"
"7501040090394","8967","44","Yoghurt Yoplait 1 kg","1","EA","262","Yogurt Batido"
"7501040090745","8967","6.5","YogYoplait125Fresa","125","G","262","Yogurt Batido"
"7501040090783","8967","6.5","YogYopl125FrutyCere","125","G","262","Yogurt Batido"
"7501040090950","8967","14.9","YogYopBatFresa442","450","G","262","Yogurt Batido"
"7501040092169","8967","7.9","Yogurt Yoplait 242gr","1","EA","261","Yogurt Bebible"
"7501040092183","8967","8.5","Yoplait Mango B 250g","1","EA","261","Yogurt Bebible"
"7501040092350","8967","8.5","Yogurt Yoplait 242gr","250","G","261","Yogurt Bebible"
"7501040092596","8967","7","Yoplait Mini Beber F","100","G","261","Yogurt Bebible"
"7501040092602","8967","5.5","Yoplait Mini Batido","90","G","262","Yogurt Batido"
"7501040092787","8967","28","YopDisfrutaFresa442g","442","G","262","Yogurt Batido"
"7501040092794","8967","3.9","YoplaitMiniDurazno","100","G","261","Yogurt Bebible"
"7501040092879","8967","15","YOGURT GRIEGO BEB","1","KG","130","Koxka"
"7501040094422","8967","14.5","YopDisfrutaFresa307","307","G","261","Yogurt Bebible"
"7501040095122","8967","62","Yoplait Gri Nat 750G","750","G","262","Yogurt Batido"
"7501040095160","8967","65","Yoplait Grie SA 750g","750","MG","262","Yogurt Batido"
"7501040098581","8967","20","YOPLAIT PAY QSO 100G","100","G","130","Koxka"
"7501040098666","8967","13","Yoplait DC Cirue 220","220","G","261","Yogurt Bebible"
"7501041415905","8967","13","Atun Tuny estandar a","140","G","323","Pescados Y Mariscos"
"7501041415912","8967","13","Atun Tuny Estandar a","140","G","323","Pescados Y Mariscos"
"7501042306592","8967","11.5","Toilex past bano ","1","PCS","224","Limpiadores"
"7501042306769","8967","38","JAPONESA SHAMPOO 2L","1","EA","221","Detergentes Ropa"
"7501044205404","8967","18.5","OLORMAX TALCO 150 GR","150","G","227","Belleza e higiene"
"7501045400846","8967","45.3","DOLORE ATUN ACEI 295","1","EA","323","Pescados Y Mariscos"
"7501045400860","8967","45.3","DOLORE ATUN AGUA 295","1","EA","323","Pescados Y Mariscos"
"7501045402826","8967","23.5","Ensalad Atun Myonesa","135","G","323","Pescados Y Mariscos"
"7501045403007","8967","22.2","DOLORE ATUN AGUA 130","130","G","323","Pescados Y Mariscos"
"7501045403014","8967","22.2","DOLORE ATUN ACEI 130","130","G","323","Pescados Y Mariscos"
"7501045403281","8967","43","DOLORES SARDINA 425G","425","G","323","Pescados Y Mariscos"
"7501045403465","8967","52","Atun Agua 440g","440","G","323","Pescados Y Mariscos"
"7501047902416","8967","20","HUERTA CHIS VER 300G","300","G","246","Congelados"
"7501047902607","8967","70","Huerta Fresas 500gr","500","G","246","Congelados"
"7501047903017","8967","39","Huerta Califor 500g","500","G","246","Congelados"
"7501047908753","8967","14","GuarniVernuttife400g","1","EA","246","Congelados"
"7501047908777","8967","11.5","Chispas Verduras gr","1","EA","246","Congelados"
"7501047908821","8967","21.9","Combi Primavera 400g","1","EA","246","Congelados"
"7501048100200","8967","22","CRISTAL ACEIT 500 ML","500","ML","190","Aceite Comestibles"
"7501048100248","8967","60","CRISTAL ACEITE 1.5L","1","EA","190","Aceite Comestibles"
"7501048102501","8967","40","KARTAMUS ACEIT 900ML","900","ML","190","Aceite Comestibles"
"7501048810307","8967","380","Tequila blanco Gran","700","ML","112","Alta Graduacion"
"7501049912284","8967","24","XX LAGER LATA 473 ML","473","ML","110","Cerveza No retornab"
"7501049967062","8967","26","SOL CLAMATO 473ML","473","ML","110","Cerveza No retornab"
"7501049999360","8967","28","HEINEKEN LATA 473 ML","473","ML","110","Cerveza No retornab"
"7501052417318","8967","159","ORO CAFÉ 400 G","1","EA","194","Cafes y Tes"
"7501052417509","8967","89.5","ORO CAFÉ 160 GR","160","G","194","Cafes y Tes"
"7501052420165","8967","16.5","SIERRA NEGR POUH 430","430","G","322","Frijol Procesado"
"7501052420172","8967","16.5","SIERR BAYO POUCH 430","1","EA","322","Frijol Procesado"
"7501052420431","8967","17.5","SIERR BAYO LATA 580G","1","EA","322","Frijol Procesado"
"7501052421254","8967","16.5","SIERRA PER POUCH 430","430","G","322","Frijol Procesado"
"7501052421391","8967","22","SIERR CHOR POUCH 430","430","G","322","Frijol Procesado"
"7501052421513","8967","19.5","SIERRA POUCH PERU650","1","EA","322","Frijol Procesado"
"7501052470085","8967","30.5","Clemente Ranch 237ml","237","ML","191","Aderezos y Condiment"
"7501052472102","8967","16","CLEMENTE CATSUP 340G","350","G","191","Aderezos y Condiment"
"7501052473567","8967","22.9","SALSA GUACAMOLE LIMO","355","G","319","Salsas Abarrotes"
"7501052474076","8967","39.5","CLEMENTE MERME 470G","1","EA","201","Merm.miel y cajeta"
"7501052474083","8967","74","CLEMENT MERM FRE ","1","EA","201","Merm.miel y cajeta"
"7501054504535","8967","45.5","Nivea ext.seca 400m","1","EA","227","Belleza e higiene"
"7501054901235","8967","11.5","TOTOPOS MISSION SAL","130","G","140","Tostadas"
"7501054910268","8967","32","TOR BURR BARRIO12PZ","12","PCS","84","Tortillas"
"7501054911357","8967","36","Trigo del Barrio 30","630","G","84","Tortillas"
"7501054950059","8967","17.5","TortMaizMision800gr","800","G","84","Tortillas"
"7501054950431","8967","28.5","MISSION FRESCA 752g","752","G","84","Tortillas"
"7501055300952","8967","24","Refresco Coca-Cola 1","1250","ML","314","Colas"
"7501055302086","8967","19","CocaCola 500ml NoRet","500","ML","314","Colas"
"7501055302451","8967","21.5","Coca-Cola NR 1 Lt","1000","ML","314","Colas"
"7501055302925","8967","35","Coca-Cola NRet 2 Lt","2000","ML","314","Colas"
"7501055303878","8967","28","Fanta Naranja 2L NR","2000","ML","316","Sabores"
"7501055303885","8967","29","Fresca toronja 2 Lt","2000","ML","316","Sabores"
"7501055304691","8967","22","Delaware Punch 2L","2000","ML","316","Sabores"
"7501055304745","8967","45","Coca Cola 3 lts. NR","3000","ML","314","Colas"
"7501055304806","8967","37","Sprite 3 lts. N. R.","3000","ML","316","Sabores"
"7501055304813","8967","37","Fresca Toronja 3 lts","3000","ML","316","Sabores"
"7501055305247","8967","39","Coca-Cola NR 2.5 Lt","2500","ML","314","Colas"
"7501055305339","8967","18.5","CocaCola light 600ml","600","ML","314","Colas"
"7501055305629","8967","17","Sprite NR 600 ml","600","ML","316","Sabores"
"7501055305650","8967","28","Sprite NR 2 Lt","2000","ML","316","Sabores"
"7501055305681","8967","51","CIEL AGUA 20 L","20","L","275","Agua en Garrafon"
"7501055305742","8967","22","Agua min ciel 2lt NR","2000","ML","315","MezcladoresRefre"
"7501055307043","8967","65","CocaCola4pack600ml","600","ML","314","Colas"
"7501055307906","8967","8","CIEL AGUA 600 ML","600","ML","272","Agua sin Sabor"
"7501055310227","8967","33.5","Coca-Cola 2.5Lt Ret","2500","ML","314","Colas"
"7501055310883","8967","10","CIEL AGUA 1 LT","1","L","272","Agua sin Sabor"
"7501055311293","8967","75","CIEL GARRAFON 20 LTS","1","EA","127","Env.Agua Garrafon"
"7501055313006","8967","43.5","AGUA CIEL 10 LT PET","10","L","302","Agua Familiar"
"7501055313532","8967","32","RefresCocaCola1.75ml","1750","MM","314","Colas"
"7501055317653","8967","30","PoweradeMoras1lt","1","L","264","Isotonicos"
"7501055317660","8967","30","PoweradeFrutas1lt","1","L","264","Isotonicos"
"7501055317875","8967","18","FUZETEA DURAZNO 600 ","600","ML","265","Te LPB"
"7501055320639","8967","18","Coca Cola SA 600 ml","600","ML","314","Colas"
"7501055321681","8967","39","CocaColaSA 2.5 LNR","2.5","ML","314","Colas"
"7501055329373","8967","30","Powerade Uva 1lt","1000","ML","264","Isotonicos"
"7501055330461","8967","26","Valle Frut 2 Lts","1","EA","269","Beb Refrescantes"
"7501055332083","8967","31","Valle Antiox Arand 1","1","L","267","Jugo y Nectar"
"7501055332175","8967","13.5","Coca Cola Regular Ch","355","MM","314","Colas"
"7501055332489","8967","15","DelValle mango 500ml","500","ML","267","Jugo y Nectar"
"7501055332496","8967","15","DelValle durzno 500m","500","ML","267","Jugo y Nectar"
"7501055333844","8967","24","DEL VALLE MANGO 1 L","1","L","267","Jugo y Nectar"
"7501055333851","8967","24","DEL VALLE DURAZNO 1L","1","L","267","Jugo y Nectar"
"7501055333868","8967","24","DEL VALLE MANZANA 1L","1","L","267","Jugo y Nectar"
"7501055335060","8967","42","CC 2.75Lts","2750","ML","314","Colas"
"7501055339983","8967","17","SidralMundet 600Ml","600","ML","316","Sabores"
"7501055340002","8967","28","SidralMundet 2Lts NR","2000","ML","316","Sabores"
"7501055340422","8967","37","SidralMundet3LNR","3","L","316","Sabores"
"7501055342198","8967","9","VALLE FRUT PET 355ML","355","ML","269","Beb Refrescantes"
"7501055342945","8967","5","VALLE KIDS MNGO 125M","125","ML","269","Beb Refrescantes"
"7501055342952","8967","5","VALLE KIDS DRZN 125M","125","ML","269","Beb Refrescantes"
"7501055343447","8967","9","VALLE FRUT GUAYA 355","355","ML","269","Beb Refrescantes"
"7501055343690","8967","18","FuzeTea FrutRo 600ml","600","ML","265","Te LPB"
"7501055349234","8967","7","Coca Cola SA 300m","300","MM","314","Colas"
"7501055349555","8967","25","Coca Sin Azuca 1.75L","1750","ML","314","Colas"
"7501055352463","8967","12.5","Ciel Exprim Limon 1L","1000","ML","273","Agua con Sabor"
"7501055352609","8967","12","Ciel Exprim Fresa1lt","1000","ML","273","Agua con Sabor"
"7501055356188","8967","113","12 Pack Coca 355m","12","PCS","314","Colas"
"7501055356256","8967","13","CCSA Chubby 355ml","355","ML","314","Colas"
"7501055356898","8967","7","DEL VALLE MANGO 237M","237","MM","267","Jugo y Nectar"
"7501055356928","8967","7","DEL VALLE DRZNO 237M","237","MM","267","Jugo y Nectar"
"7501055358106","8967","16","LecheChocStClara250","250","ML","260","Leche  Saborizada"
"7501055358885","8967","18","FuzeTea NegroLim 600","600","ML","265","Te LPB"
"7501055361540","8967","19.5","CCRegularlata355ml","355","ML","314","Colas"
"7501055363346","8967","37.5","Ades Almendra 946 ml","946","ML","312","Alimentos liquidos"
"7501055364077","8967","24","Mundet Manz-Duraz 2L","2000","ML","316","Sabores"
"7501055365135","8967","24","Mundet Mandarina 2L","2000","ML","316","Sabores"
"7501055367412","8967","24","Mundet Pera 2lts","2000","ML","316","Sabores"
"7501055370276","8967","16","Leche Cafe Supr 2","250","MG","260","Leche  Saborizada"
"7501055371655","8967","26","CC1.35Lts","1350","ML","314","Colas"
"7501055373901","8967","5.5","Sprite sin Azu 355ml","355","ML","316","Sabores"
"7501055374427","8967","28","Fuze Tea Neg-Lim 2L","2000","MM","265","Te LPB"
"7501055376681","8967","24","SMFRE-KI 2L","2000","ML","316","Sabores"
"7501055376803","8967","5.5","Fresca sin Azu 355ml","355","ML","316","Sabores"
"7501055376810","8967","5.5","FANTASA355ML","355","ML","316","Sabores"
"7501055376827","8967","5.5","Mundet light 355ml","355","ML","316","Sabores"
"7501055379484","8967","15","FIZZ600MLNARANJA","600","ML","313","Adas"
"7501055379521","8967","15","FIZZ600ML LIMON","600","ML","313","Adas"
"7501055379941","8967","20","Fresca Fusion 2lts","2000","ML","316","Sabores"
"7501055381883","8967","21","Flashlyte Fresa 625m","625","ML","264","Isotonicos"
"7501055381906","8967","21","Flashlyte Uva 625m","625","ML","264","Isotonicos"
"7501055383900","8967","44","Jack D & Coca 473ml","473","ML","113","Baja Graduacion"
"7501055901043","8967","43.5","Alpura Classic 1.89L","1","EA","259","Leche  Blanca"
"7501055909520","8967","18.7","ALPUR CREAM ACI 200M","0.2","KG","247","Lacteos y Derivados"
"7501055910250","8967","35","Alpura Lech Clas 1.5","1.5","L","259","Leche  Blanca"
"7501055910274","8967","35","Alpura UP Deslac 1.5","1.5","L","259","Leche  Blanca"
"7501055912391","8967","7","AlpuraBatFresa 125gr","125","G","262","Yogurt Batido"
"7501055912438","8967","7","Alpura BatManz 125gr","125","G","262","Yogurt Batido"
"7501055912476","8967","7","Alp Yog batZarz125gr","125","G","262","Yogurt Batido"
"7501055913411","8967","35","Alpura Des Light 1.5","1.5","L","259","Leche  Blanca"
"7501055914463","8967","36","Alp YogBat Fre 900Gr","900","G","262","Yogurt Batido"
"7501055914487","8967","36","Alp Yogbat Durzn 900","900","G","262","Yogurt Batido"
"7501055914630","8967","11.5","AlpYogFresaMora220ml","220","MM","261","Yogurt Bebible"
"7501055914807","8967","11.5","AlpYogFresaCoco220ml","220","ML","261","Yogurt Bebible"
"7501055915156","8967","35","Alpura CafeLechero1L","12","PCS","260","Leche  Saborizada"
"7501055916016","8967","38","ALPUR CREAM ACI 426M","426","ML","247","Lacteos y Derivados"
"7501056008215","8967","15","CLORETS 26S 36.4 GR","36.4","G","254","Chicles"
"7501056360429","8967","69","REXONA TALCO 200 GR","1","EA","227","Belleza e higiene"
"7501056900151","8967","5.5","Bubba XFresa 16.6G","1","EA","257","Otras Golosinas"
"7501056901158","8967","12","Clorets Valupack 30p","1","EA","254","Chicles"
"7501056903190","8967","5.5","Bubbaextreme Picamix","20.5","G","257","Otras Golosinas"
"7501058608383","8967","36","Sandwich Tandem 98gr","160","ML","183","Sandwich"
"7501058610942","8967","91","NESCAFE CLASICO 170G","170","G","194","Cafes y Tes"
"7501058611062","8967","21.5","LECHE CARNATION 360g","1","EA","199","Leche"
"7501058611420","8967","58","Nutri Rindes 460g","1","EA","199","Leche"
"7501058615381","8967","15","Mini Mega Almendra","60","ML","181","Paleta"
"7501058615886","8967","14","Mini Mega Nuez","60","ML","181","Paleta"
"7501058616470","8967","107","NESCAFE DECAF 170g","1","EA","194","Cafes y Tes"
"7501058618917","8967","71","NESCAFE DE OLLA 170G","170","G","194","Cafes y Tes"
"7501058618924","8967","27","NESCAFE DE OLLA 46 G","46","G","194","Cafes y Tes"
"7501058619228","8967","33.5","CoffeeMate160grs","160","G","199","Leche"
"7501058620101","8967","86","NESCAFE CLASICO 120G","120","G","194","Cafes y Tes"
"7501058620200","8967","185","Nescafe Clasico 400g","400","G","194","Cafes y Tes"
"7501058623188","8967","195","NAN 1 OPTIPRO 400gr","400","G","229","Cuidado del bebe"
"7501058623348","8967","50","CARLOS V 20PZA","20","EA","255","Chocolate Golosina"
"7501058624130","8967","112","Nescafe Xiapan 180g","1","EA","194","Cafes y Tes"
"7501058625014","8967","179","NIDAL 2 12X800G","1","EA","229","Cuidado del bebe"
"7501058625212","8967","340","Nan1 optipr lat 720g","1","PCS","229","Cuidado del bebe"
"7501058626530","8967","17","NESTUM AVENA ET1 90G","12","PCS","229","Cuidado del bebe"
"7501058627216","8967","185","NIDAL 1 12X800G","1","EA","229","Cuidado del bebe"
"7501058628251","8967","88","Nidal 1 350gr","12","PCS","229","Cuidado del bebe"
"7501058628268","8967","85","Nidal 2 350gr","12","PCS","229","Cuidado del bebe"
"7501058628831","8967","44","CARNATION Evaporada","720","G","199","Leche"
"7501058629708","8967","24","NIDAL 1 8X120G","1","EA","229","Cuidado del bebe"
"7501058637185","8967","25","Nidal 2 bolsa 120g","8","G","229","Cuidado del bebe"
"7501058638083","8967","12","CARLOS V CHOCO 18G","18","G","255","Chocolate Golosina"
"7501058642134","8967","37","COFFE MATE VAIN 530 ","530","G","199","Leche"
"7501058652492","8967","8.5","NESQUIK POLVO 68GR","68","G","203","Modifica. de Leche"
